,img_name,base,base color R,base color G,base color B,specular,specular color R,specular color G,specular color B,specular roughness,metalness
6379,6379.bmp,0.33428932245041965,0.7431146472644753,0.48122236579280686,0.9424087545963797,0.9527260898154098,0.35913119894802514,0.7016259119975253,0.20869830497936925,0.45791617128329953,0.44066088031814155
6380,6380.bmp,0.8870299117144906,0.5257048310567696,0.957322944479362,0.20861221227880222,0.2798099694433468,0.9177593387125063,0.7701278366344768,0.8715285475266813,0.6312355693591842,0.06436029896917506
6381,6381.bmp,0.8295559069307085,0.5524441199276098,0.6641076017776772,0.4235690691684836,0.013758295191391046,0.16430065443150033,0.5937655885069087,0.4405628755446813,0.7773796800690697,0.05523921433273593
6382,6382.bmp,0.23746160742781652,0.6893959761266472,0.19841116221239785,0.6075420424839144,0.271916484801775,0.9192777007545495,0.02304430966814275,0.3252704093653116,0.9646819011295611,0.7364558865321033
6383,6383.bmp,0.6592011284162733,0.6204920789887126,0.5840976938235768,0.7467378355526905,0.3264343714980509,0.5975155251047859,0.21109296382998044,0.034171654256553885,0.8239145571025369,0.5684178154080327
6384,6384.bmp,0.11795602065691746,0.47426169264296547,0.061968529153042184,0.6291452365072826,0.0026316477804025906,0.844988811661144,0.12869373934576378,0.1490088969880612,0.9938098156050935,0.4476309585221345
6385,6385.bmp,0.5059553614750103,0.7742486040253499,0.20681120675344022,0.973442684549847,0.5796765404190115,0.9862123795927088,0.20497126240273533,0.6664304032231828,0.6433537158064221,0.31337747572307084
6386,6386.bmp,0.9878065740523375,0.5160010437330061,0.07198723389066719,0.14269727227499684,0.5795664018079848,0.8955790352679247,0.7636564526899562,0.13159859037999588,0.36938225163262506,0.7059312766540301
6387,6387.bmp,0.07992357208217715,0.6397904778086617,0.5405557489970387,0.9555026772998741,0.3143119583118994,0.8963754264755529,0.5645501389752269,0.46064375633929,0.24557566639985962,0.014792656092878942
6388,6388.bmp,0.8226486574656372,0.73691898966095,0.41907036507409,0.46899552480364637,0.6481392161644438,0.8328071802691767,0.18988162321200097,0.08360975405048121,0.7325869994451919,0.11903120656749344
6389,6389.bmp,0.6386727000580344,0.6683268273759604,0.36285417003229514,0.48365140930118034,0.39916613863983397,0.5538469664851143,0.5780725881442978,0.392210806385921,0.49751648039838525,0.7893495652490121
6390,6390.bmp,0.7671745136811857,0.000859979212633255,0.45075192509060225,0.15220408548483133,0.6434683815023494,0.4099183740537309,0.4535414634000221,0.2974694584843943,0.0210150055146463,0.9319778366026692
6391,6391.bmp,0.9260197849754931,0.7204489577043689,0.35451106484415273,0.22471609598358655,0.8149062826167357,0.8381625302798749,0.4368948180437864,0.411962776060782,0.21080815331908243,0.13823252886327553
6392,6392.bmp,0.25382861367798093,0.449615162385262,0.29522990024824647,0.8314094449377178,0.7567403323158097,0.6776285789521058,0.6701934603213903,0.8628312800694885,0.5831059683165644,0.4542618155140108
6393,6393.bmp,0.7880401987975976,0.784089537887797,0.07050508951351142,0.24512894391324613,0.22492280001439524,0.617147638324162,0.8785602676209341,0.5239166286746922,0.059921050238710194,0.4090185402871841
6394,6394.bmp,0.3727037605932392,0.024948885526384412,0.2404738645823894,0.12305754040749983,0.5625246392579473,0.6939727551490826,0.7742440966617989,0.46171508502194936,0.092589246554179,0.5086132314555251
6395,6395.bmp,0.7499759036166832,0.3904298561569579,0.06528446849862923,0.8076630716030923,0.2719116928261758,0.13500878475737443,0.0499606060764608,0.9446147059802246,0.1683462747709713,0.768503055068157
6396,6396.bmp,0.658703654193964,0.15887922467690185,0.40945817779620997,0.6661680060643255,0.9184744914702835,0.6630725058768918,0.8160113113581916,0.27708482721812655,0.4449690321449339,0.09400678437293575
6397,6397.bmp,0.4070261997657624,0.038807536106292506,0.9113625474977664,0.8959369880522406,0.08446154458313315,0.3923983866367451,0.840878185821453,0.0606946589675218,0.16561926116787318,0.921474569294518
6398,6398.bmp,0.4273307202235779,0.2153843576128538,0.20584727474421605,0.9684078604789093,0.8628646014621869,0.3104602622354613,0.03986830330025082,0.07560813401323796,0.027021699398932064,0.3462305239274365
6399,6399.bmp,0.6947360935844948,0.07123663000409575,0.9581020173401539,0.6707923273188097,0.9698578360179092,0.3227346016147624,0.713986022093431,0.8119458164563738,0.2772069333456718,0.6366832402383239
6400,6400.bmp,0.7565550636055057,0.7081759636263869,0.5727509731632544,0.9451319554613759,0.9931060866408948,0.10710374500148157,0.6177016722514849,0.23974815825202866,0.1575527724563498,0.8565780797114926
6401,6401.bmp,0.9593566274217785,0.392680411107618,0.9839081995559692,0.08100505793430901,0.6198584885425384,0.3503403501910912,0.18262259849718,0.018922703271356922,0.4539492048630187,0.7694257247186403
6402,6402.bmp,0.5964690409803699,0.9818377688093419,0.694863682668776,0.6293951421072737,0.8129230710228775,0.5221303981935344,0.9821157157002677,0.28695284497787255,0.5003212610768696,0.7159585331802292
6403,6403.bmp,0.9034252683503706,0.1703551011175959,0.7963019813347317,0.6411239095423255,0.6749705061864305,0.3398967944578366,0.21697648546755866,0.24764406953697915,0.3495835428757812,0.13894483244279432
6404,6404.bmp,0.1781009017124764,0.4643339481003801,0.25358491282428997,0.5738107634733044,0.559981910708175,0.893173552952168,0.15156072790996677,0.9966956532420276,0.20751726004733184,0.4347871468495603
6405,6405.bmp,0.9713059617865996,0.9948206995297543,0.41341247596407893,0.5477646797040199,0.7874908596068639,0.873728209896287,0.7785510838390381,0.4005760558893604,0.3391080977092382,0.8514388829613884
6406,6406.bmp,0.6794880536220013,0.47327391183246736,0.5995761016614116,0.7688873411772661,0.5432883992587935,0.7495155457282123,0.2271732053443557,0.45984668454882827,0.5237292795242262,0.9981746046537211
6407,6407.bmp,0.2073812143494389,0.04600920065721614,0.02753410536797729,0.7222460800947964,0.8380691047779314,0.7553628397095673,0.7899118317462983,0.5182450996615302,0.27470287278126493,0.29740018460365325
6408,6408.bmp,0.645085546730619,0.6228746187049993,0.3626701534214196,0.25869130294365383,0.8959566900962221,0.43975709199053803,0.2687376751446865,0.08483511857695392,0.6568752268185282,0.1723845072112017
6409,6409.bmp,0.3314492796473404,0.39996713956409535,0.21864885114486343,0.7062138954663646,0.21463788952125873,0.7390341012900005,0.650614874431352,0.5941981677448402,0.18853452646687674,0.21829881031043197
6410,6410.bmp,0.23756591456146503,0.7261148159092644,0.5875171333702048,0.3612269574521244,0.6880814781312455,0.8039844468715128,0.4576228466124349,0.01299475294397412,0.363366103049497,0.5537086880227329
6411,6411.bmp,0.87703263788318,0.4886084846910078,0.4103469488207864,0.2272826179764582,0.3423174401769541,0.6076050924984282,0.11368855800820676,0.7944516604025714,0.6299568876320929,0.9777678705087584
6412,6412.bmp,0.963175772930175,0.9655672123621907,0.9277284985009019,0.12693040048158677,0.5936611398599181,0.5160287381546398,0.6725261814665108,0.25288483065456824,0.34673700546005404,0.5036151319305603
6413,6413.bmp,0.2515497487755338,0.052740723825919544,0.9497108276503415,0.585989688570216,0.5157185325310049,0.7162796492593181,0.6579242695630914,0.7922537032325888,0.6500966938908429,0.9433999982004317
6414,6414.bmp,0.19950632195532048,0.47379281819350005,0.8841551553723921,0.32014388000325766,0.4522766747348199,0.11394738378571323,0.570843163862426,0.44118597749783484,0.18697106711083966,0.39010295199229295
6415,6415.bmp,0.7024997627481309,0.440538974287353,0.6322702238904518,0.10552974306022989,0.4319660691212489,0.022148202479174706,0.7562034737907481,0.3242097020716931,0.36073468679751286,0.7864282493287353
6416,6416.bmp,0.016745417484798075,0.2157061833086119,0.5139145756951294,0.6447912130743072,0.3023870437854882,0.9766662346057714,0.3794657768959021,0.9782394888188414,0.6274323705561023,0.28212993140791554
6417,6417.bmp,0.5961082336164572,0.394650286165513,0.6949181400335588,0.9720363142631129,0.24197382100069653,0.20296660148508805,0.9422463731789549,0.03260511061543703,0.695305237556924,0.580628808961457
6418,6418.bmp,0.1697344849010627,0.728259684106452,0.0830990308329177,0.8548414928765341,0.47333214872264007,0.08658281897698705,0.27980994481820165,0.608943714139067,0.6822399127184776,0.9403388031718642
6419,6419.bmp,0.11809300538179834,0.20086144999735556,0.21439978602799714,0.24445791033013287,0.7093821147837109,0.7236376845344338,0.044234617429208645,0.6254657723334269,0.2489620016439026,0.059847506367266656
6420,6420.bmp,0.23672091878096302,0.29877255722894047,0.8947782049256642,0.3345890722297039,0.25531363923099903,0.8189959288432754,0.8345146785022236,0.053822329790266465,0.7292725757990047,0.8967090821779479
6421,6421.bmp,0.5844696943460231,0.7452403081473875,0.9585051248711115,0.2525788311334327,0.2769224996654087,0.7980516962610191,0.0572491420107506,0.7019099379090652,0.06160122136481316,0.2942557272569165
6422,6422.bmp,0.7971997252531808,0.6820465400255982,0.12470608683307072,0.02217944650787207,0.5218960587997064,0.7946248531967839,0.49532717823936223,0.3909840411965493,0.2074343219173952,0.04498672839379203
6423,6423.bmp,0.7659627160710891,0.6877747504777016,0.16952555747386988,0.8698613141751846,0.22274649201140195,0.7434426324504518,0.4338483595137126,0.10225171758532148,0.9388714093712003,0.9827977871900524
6424,6424.bmp,0.19225807942248163,0.3110772178762604,0.7592394698766951,0.36474744412369686,0.5167251956793548,0.7631299053405988,0.2805514453776805,0.8224464418345655,0.722331997782582,0.6244128323050396
6425,6425.bmp,0.1035737642167146,0.8069060466229276,0.31867796405246407,0.020727641415543063,0.22861754416753877,0.5160042229302401,0.2534321891312299,0.05599108926568441,0.5513287762548592,0.18776821338178173
6426,6426.bmp,0.7378365953268938,0.7160691263456175,0.711739749226508,0.2359541424858359,0.20680795069967217,0.44275465637693634,0.42588154188575733,0.2871025211000602,0.7004055593636709,0.2245864215423874
6427,6427.bmp,0.47398541383074155,0.9919090585663213,0.6437447095986362,0.510536408240638,0.03907449382127848,0.4790136866796826,0.9779399216108358,0.30004779997759434,0.6323367021804681,0.9403281002010379
6428,6428.bmp,0.6023016226775274,0.9587974805251455,0.691483354584326,0.4179777295394268,0.7019695312310785,0.37989452812572244,0.6425867211787365,0.8116100246089203,0.46184037384754106,0.8389749739260367
6429,6429.bmp,0.40958619985980704,0.3140645046387749,0.028519480733763758,0.9455426816771436,0.010203161187837484,0.5438669643158852,0.015481549304983244,0.5725159097332301,0.4226128286478187,0.36117723667706436
6430,6430.bmp,0.8886191117739837,0.7139948297697376,0.12586203480663638,0.9219319118492515,0.06406041582484068,0.2738320892384215,0.7866345771984005,0.16896379816388396,0.6707015410253275,0.12977998589872375
6431,6431.bmp,0.18584315338950563,0.8408552364103832,0.33736836531742,0.3217745862840802,0.07580382229851246,0.5992474370136737,0.8252573910142608,0.6540265645170881,0.9596181629454019,0.17343494909373802
6432,6432.bmp,0.3248760645291715,0.8997507517630562,0.3300478050934339,0.10152511855350332,0.4554753374446141,0.19507596446512476,0.16284694737074312,0.6461773475977276,0.045936662366715675,0.5608148114857947
6433,6433.bmp,0.716149914011666,0.03165153955995015,0.24274241211768555,0.6577596961217269,0.46659362867041987,0.75581251238941,0.43506931129114845,0.013055181594541665,0.4717955590117726,0.9747453037330414
6434,6434.bmp,0.3988877905400927,0.2241111481929764,0.6375044653800148,0.11717623509513442,0.9692342416160675,0.8682841888810018,0.9818020020732529,0.339585072507257,0.8682733981901132,0.836940712153335
6435,6435.bmp,0.6377864974105683,0.28128341691763037,0.5146639178889985,0.050839455908261444,0.8020436501237888,0.16317984713302525,0.8534574382733048,0.6464349301741789,0.9516462748047994,0.15317417416487045
6436,6436.bmp,0.054067883645659176,0.6725573928308902,0.15634811569169016,0.9727182210474016,0.8831304648061578,0.5449141726735954,0.6574950512498021,0.4556828814350168,0.6196861607870814,0.3821364592794153
6437,6437.bmp,0.6910773893702392,0.5823573437263214,0.9715123788767304,0.8029384393913014,0.04142892058026715,0.8202236135922565,0.17664114071296677,0.07024290788093046,0.8195264900566727,0.3648186824776859
6438,6438.bmp,0.39553857740657883,0.33818576826826596,0.5115369582112061,0.01566421116351291,0.011372143156945236,0.2820196862387677,0.36523396050192813,0.7295944460787166,0.02922686295612631,0.3317168408073906
6439,6439.bmp,0.5301360615800111,0.24643386857050964,0.00104649235054044,0.2016248205068708,0.8072714452442324,0.6938079816627408,0.396475184863778,0.23603702703790175,0.04238910271372098,0.3981737760046491
6440,6440.bmp,0.7471508673509629,0.7772961501217948,0.7703630694524186,0.04292015682609218,0.8283062946372141,0.06774740492946774,0.33663812990552366,0.19060722858621282,0.20340212980114003,0.5194821886018708
6441,6441.bmp,0.9349870070013645,0.2596494251237572,0.11391145005402137,0.12148504716476916,0.21734944672182732,0.6554451920894788,0.002949546700749317,0.7185077390114357,0.044379579189084306,0.6288014482106533
6442,6442.bmp,0.40017441414948374,0.8660963558617825,0.7938279032008893,0.11442793085156311,0.6012259676298988,0.411693464713038,0.4387362894068094,0.6929618629523601,0.326149816958756,0.6813184962277737
6443,6443.bmp,0.9595948228134143,0.5162945538702559,0.23857703084291937,0.7195770609579276,0.8998237086967309,0.10805244321635732,0.8821211393449591,0.11791328248892063,0.6900128497209961,0.4439036395657393
6444,6444.bmp,0.49182108893728993,0.8833473067802129,0.9073915989930743,0.7514953864159744,0.6190948530513583,0.10717795040357003,0.8715337653471376,0.154387822581744,0.9181392262330462,0.264990297718821
6445,6445.bmp,0.1354478504540223,0.5722952911663531,0.31760694501746345,0.4164252763791544,0.8240939344777368,0.9785975747849813,0.7493093588314311,0.5341905663473547,0.2848033310387784,0.8705361471849312
6446,6446.bmp,0.4997228593944818,0.026773652389546543,0.14515429547016678,0.569851465740507,0.022186043252005128,0.6225736855960563,0.8782855290621653,0.5097458376813309,0.33329474068200904,0.8514027523261225
6447,6447.bmp,0.2145809480910389,0.07656695543599634,0.3766086056331239,0.8392427599362512,0.4691118762608574,0.7949007495220135,0.3410646338486749,0.8753969873258536,0.41624466888198797,0.23724433300286485
6448,6448.bmp,0.5126497783899664,0.2463382887929636,0.6258885614919973,0.7605511397627019,0.6062545051607604,0.8027473361770633,0.7454461533938688,0.793522489662412,0.06934056650793985,0.3566139220538994
6449,6449.bmp,0.9784022844337502,0.404178252281724,0.6574943960188748,0.3039228116931263,0.14787767900257676,0.03405882299187557,0.4990248512871299,0.4213016655927847,0.9187416177306428,0.7977586431094306
6450,6450.bmp,0.016334777213606766,0.12138113698031627,0.6760041337604242,0.9192599007579604,0.9886119207235307,0.14152791270303655,0.014387524905606908,0.5242115358817623,0.3732878684794513,0.7546631361174563
6451,6451.bmp,0.23112896498133995,0.32930008502628416,0.39229871079866896,0.9680687711958713,0.41383163876264206,0.8984343517471028,0.06123778684302872,0.4392824019135505,0.3331293229073008,0.8001485753878436
6452,6452.bmp,0.8401866196085237,0.8769656477451842,0.15104367942206887,0.5503846113761266,0.055881638728530025,0.579025036286359,0.7034623850448506,0.049670005026174024,0.8458565629486756,0.7506807208386889
6453,6453.bmp,0.6887589752328432,0.8666533300250786,0.11218383198742066,0.9369706014882432,0.6693093861934301,0.12041389254517354,0.310340677522542,0.0584114122706042,0.10332579885909599,0.7593599227631402
6454,6454.bmp,0.902433483084694,0.1526986087586022,0.9059921842305809,0.025395268125661175,0.29848965984448883,0.7715465142874233,0.9185262217146087,0.14227956591544577,0.023460263889694022,0.6653028589879018
6455,6455.bmp,0.6048217203594944,0.0028194067877060913,0.4115914091676116,0.9803729282854317,0.7348206180738038,0.40120315131699913,0.0007456751408628781,0.6038194533595767,0.30706831657422073,0.33020834680646394
6456,6456.bmp,0.8004063858563096,0.28381465149259033,0.21106751187197947,0.8413076250611359,0.3556101233261246,0.3809989474079124,0.42104925314768016,0.7417233312757446,0.40837574816221,0.5952884817121097
6457,6457.bmp,0.9530488073171453,0.6043399254438511,0.1836034542747036,0.455913950290595,0.735053850244171,0.8171948001977732,0.7229638960760876,0.2459688182045745,0.6834929341848247,0.5393371861772397
6458,6458.bmp,0.6368444486481951,0.1306636502573857,0.0725495604815396,0.14333585999216625,0.4193378387251141,0.29833036465216156,0.9679889694333302,0.4461135160248759,0.7808299073524335,0.23054408157826534
6459,6459.bmp,0.43518263145041436,0.646122538052834,0.3926162222771069,0.628886437570728,0.31899542720618845,0.3428064377155874,0.633882499540057,0.6910927826625554,0.928219209825741,0.2697258270873041
6460,6460.bmp,0.09971754820328882,0.8915284034306798,0.4138708646531023,0.6371745558773413,0.7613840235328556,0.7702854934808644,0.21244655926240974,0.07246212094113835,0.2693302696291905,0.7936504384830763
6461,6461.bmp,0.0030712457386362635,0.8548639639106095,0.3926934507963894,0.9627583429029686,0.49664166334942084,0.5264251516116296,0.6366021805976916,0.3562195566716895,0.9827363885478089,0.7466859402904336
6462,6462.bmp,0.5490405081305006,0.16996367071613738,0.8719828788463653,0.036202854641867455,0.7604116806341633,0.575295073172238,0.7896501983344746,0.4562627657289109,0.8216395518405062,0.45642895953206986
6463,6463.bmp,0.31618253206944547,0.7586542824821909,0.11198523817303052,0.34934465315624863,0.09427411352814652,0.36848684041255264,0.24139954624687454,0.27854493589616547,0.6720183936218164,0.5075287831024188
6464,6464.bmp,0.054934694566557196,0.5023539744831572,0.7279183028686863,0.9523259640078079,0.49310824289929545,0.8067961279111565,0.5477048812025057,0.2776594271435099,0.6335360284514502,0.9423783898716466
6465,6465.bmp,0.6996146513884313,0.5125196653909982,0.8888566471080878,0.6092737672342581,0.49975343327675936,0.9107284461790481,0.8840267882332375,0.1326336107213515,0.8073830097157616,0.01311543645483837
6466,6466.bmp,0.17531811112104567,0.7998286042211502,0.3214825386016503,0.7392105732697517,0.3882250940494658,0.6466494759573217,0.920276703683368,0.1568736644015315,0.8488350481557337,0.9954101596091719
6467,6467.bmp,0.1374994988575794,0.031925879320044315,0.40839083451551583,0.9032652081861466,0.4687776787261052,0.833556239271955,0.7113128690094236,0.35144721237448184,0.4449113536373325,0.7977884774855345
6468,6468.bmp,0.8049148051884686,0.936534014705249,0.7203974073358684,0.16183088256161093,0.2554599883840958,0.32507630264459264,0.6076821654184984,0.07944817301281848,0.7002221165837627,0.37319234927552536
6469,6469.bmp,0.20541880114043665,0.7943459777337694,0.999430827557231,0.2686208405073217,0.5616746397997229,0.18022547403813427,0.3091916738045354,0.7343423740558427,0.3352492235746384,0.8470074466620552
6470,6470.bmp,0.24811186033207744,0.5024791897512749,0.4697141328285027,0.8205335689548358,0.47908120198917825,0.47728570556305006,0.8292902181040265,0.20072810174767342,0.3497806798509572,0.281272428185532
6471,6471.bmp,0.6411099853427049,0.7228242507920224,0.5754102616113772,0.9561875001562175,0.9675149163636536,0.1837208680777206,0.4201742749416958,0.3812417132888437,0.9610153542982287,0.11146952520084419
6472,6472.bmp,0.40366191878036783,0.5661516589050285,0.9826276639641144,0.4280715497551346,0.527286064046977,0.9479952518322269,0.40708257723701147,0.4141734848620795,0.0173216383236654,0.13047156999811793
6473,6473.bmp,0.14714910333362063,0.6755378680933011,0.7936918987060263,0.668606640165623,0.061883683017444846,0.9450527403614408,0.7323614365319648,0.49612168953200253,0.08902906179363146,0.16884387792986388
6474,6474.bmp,0.29465478770076026,0.6884245278618104,0.009934905165711605,0.5624092542407746,0.8031610129129972,0.6714434549191712,0.16378958513217345,0.9981918228372489,0.16781892486011274,0.5283060560779861
6475,6475.bmp,0.6222077340055207,0.42930867415191576,0.231550846270128,0.13614019626920315,0.10099404073780638,0.569565181602016,0.12438848621729093,0.18371496187781222,0.39935094692678963,0.9254622936241246
6476,6476.bmp,0.08811466850873595,0.3147360221495674,0.8712181917815301,0.8100774790150864,0.26447780476960736,0.6676082138467968,0.08809907202217326,0.8944731217479925,0.4884627324087406,0.190957610460183
6477,6477.bmp,0.8092738399302095,0.7773805038619032,0.5427011398184254,0.16503746878046122,0.09626707536597578,0.059748155295902605,0.6228516331853235,0.9371733116665559,0.3939918922235679,0.6687934311522844
6478,6478.bmp,0.13353759540851318,0.03758254968913266,0.17872052803477267,0.8417356640325115,0.19959958951984136,0.771080139711209,0.006664385594426392,0.5824279719624839,0.5554369993177617,0.6675233726931481
6479,6479.bmp,0.9247291595641242,0.10723962004284815,0.17557685819027224,0.5937763775070259,0.7036740301154185,0.25016175669572116,0.08605937707896794,0.17409943733514266,0.616823380537432,0.1353909032493742
6480,6480.bmp,0.6298334424923343,0.12483575162894056,0.6012449466558689,0.8950163196182221,0.9544520647310575,0.36109070088674544,0.6068216769149876,0.8913876016498482,0.6940994461231361,0.22220206776687856
6481,6481.bmp,0.9899624602199742,0.21337848740656573,0.947670196683124,0.3360980535119451,0.28884581500340056,0.5948715908158372,0.27266781889403646,0.8403562444510302,0.9809775878348259,0.6974675547624403
6482,6482.bmp,0.6076973183156666,0.16420756369515677,0.6806543821464109,0.4859396876865646,0.8539917457066204,0.4248881175728626,0.6930777877083251,0.24145130004464088,0.3381374878791491,0.7765075214989529
6483,6483.bmp,0.4933046190662532,0.5047932879579534,0.1929994091227707,0.13004082154923458,0.3764214694354724,0.09138102085206468,0.9249261760828369,0.0980318729113745,0.9513254793894125,0.694425007165073
6484,6484.bmp,0.037894017317953055,0.8082780464437359,0.42034509879825477,0.35263421555978813,0.9302132413931959,0.369564917208856,0.38231023110071627,0.9223868515397113,0.7551713601016461,0.6065281392229295
6485,6485.bmp,0.1886970651834018,0.9698679141591131,0.40750868327439693,0.2054540288457115,0.15524669128986401,0.04421390460083818,0.25728392885861684,0.43111998249268,0.7366429266645239,0.8131378069631858
6486,6486.bmp,0.6517416235113045,0.7506040129722962,0.47332566741467097,0.574325628158992,0.16678256638320144,0.22517369480440874,0.26239026211279304,0.40764117062290584,0.026214086982774942,0.7820867608531885
6487,6487.bmp,0.6608979647815157,0.22775932591967163,0.3042591549549022,0.28308373596724534,0.05568641075805325,0.49802723546849603,0.0722557823860569,0.6736340386854917,0.9829799787800223,0.8379394396548531
6488,6488.bmp,0.989090516766937,0.3736744098054966,0.08319345885250162,0.3236739621008069,0.6077453991266097,0.7103776054036137,0.9104989414622364,0.5719126042060177,0.21361772455107442,0.1263776296289164
6489,6489.bmp,0.7327240423840825,0.4333231434820217,0.9137844490496415,0.6114547200142746,0.6382233862832802,0.13725511391234768,0.7179698088722462,0.15684510301988408,0.37352288081223683,0.7446123929458529
6490,6490.bmp,0.6428726430858911,0.44796181491003295,0.6158402715756263,0.5067185350392428,0.3332521463395546,0.019984739842145993,0.3662160253274658,0.015233636625076152,0.7628524488030585,0.49490347188558836
6491,6491.bmp,0.6522084679723069,0.3826156424194638,0.8457305758796606,0.31676670131725737,0.23837426176536958,0.45072088614344386,0.2977148090740005,0.07449594648250468,0.710101116806436,0.8277217811850399
6492,6492.bmp,0.7046616504985025,0.8112970919960554,0.9210617013732628,0.7991481370229843,0.4727462802101322,0.5359155263606586,0.1903256856447536,0.6541550510789876,0.24552534754819444,0.4081084171099362
6493,6493.bmp,0.01310021620653945,0.1155707282527425,0.6495144690202366,0.8483471278879,0.18768655932440026,0.8007948704499749,0.42592759064242824,0.2329498351728203,0.19132899144269766,0.256857298687556
6494,6494.bmp,0.6302090242979176,0.9549669088459593,0.6294155599609487,0.9605617690601872,0.898670011463926,0.07326042491991569,0.6159647297496197,0.851430120702776,0.23095928119919806,0.09997741498652313
6495,6495.bmp,0.10267461767215558,0.18369657983361398,0.25016552557865357,0.22665661098189238,0.6094929778425493,0.16754805312696697,0.2857311615315916,0.8736281971119144,0.6305764953824508,0.15957923554568132
6496,6496.bmp,0.8741528886136212,0.7345441380340492,0.863392953156996,0.6472612184230832,0.8340720354429685,0.31484264514331994,0.6623709918636242,0.2804888331044382,0.05045781665393878,0.22713480558864074
6497,6497.bmp,0.8709911867147337,0.5698344117596099,0.56154819313738,0.5539679861572872,0.24874560696026538,0.36471826216524994,0.7862422649280438,0.2467966284196602,0.9736113219847689,0.5372399040031046
6498,6498.bmp,0.2729906077751528,0.9196477280826518,0.9017006366307742,0.3720039302607151,0.9237731466515355,0.5905522132819444,0.4410475504171112,0.6537923414406349,0.22480950812040745,0.31890854622985443
6499,6499.bmp,0.7641722484952922,0.9563486764703721,0.4973196601532076,0.06928117021199498,0.14186576249636051,0.7661860795300971,0.25050409503943305,0.5578311467260901,0.6023435395189766,0.3587430821575093
6500,6500.bmp,0.31303637964772535,0.5086296636001659,0.531325566919992,0.8537504267041238,0.8427714617769724,0.2187345880654128,0.07628030598732094,0.004048423137416157,0.9644958880220585,0.37267783420769995
6501,6501.bmp,0.7435616583007133,0.5616655228356591,0.19842810994050453,0.205958826446197,0.24457990171316413,0.36081094903442223,0.22544246999458173,0.4755042684159836,0.02229466012183623,0.5751945355108053
6502,6502.bmp,0.3738090113007303,0.7075610162959486,0.2950437196058622,0.3599619449429621,0.5220802363970803,0.5873807465785761,0.4173029530167951,0.6597507016392363,0.6784735422343048,0.4685499365975886
6503,6503.bmp,0.15708595979242768,0.6408187883089428,0.8322165718911744,0.4766778002583796,0.5755635430062198,0.07059449118426464,0.11644776648001331,0.43056592331166477,0.7619342544080322,0.7690058226653346
6504,6504.bmp,0.3555530786252805,0.9536575025986181,0.3409525981547442,0.9235588525175338,0.23329767248194277,0.7625051014411602,0.33714090606709013,0.5767850030905741,0.461623337553581,0.42394183005078667
6505,6505.bmp,0.37962150874264244,0.644589520146808,0.35181868594058874,0.6647348313240588,0.784909120819832,0.20574008655085108,0.28635933672171543,0.41156121299431025,0.06673086041934173,0.6870225485888509
6506,6506.bmp,0.989231506810412,0.8577142144372945,0.0038391060079351336,0.4885429257705629,0.6193579800909846,0.2655531203970948,0.4504165417585807,0.7741471693829253,0.15936869062880943,0.7139880263976524
6507,6507.bmp,0.6604868635160106,0.23861349966594558,0.19541722353875446,0.13781730859121943,0.8605072000994024,0.30438589198598476,0.27456954530938715,0.5075025670395648,0.5914207934992193,0.2615373675098981
6508,6508.bmp,0.8211326070606979,0.8412549932974105,0.46342597807700914,0.16493539172180915,0.952261171432861,0.363928761945017,0.9114186606401341,0.4282846513270987,0.4679960632605079,0.24363794636253966
6509,6509.bmp,0.1042905913695572,0.7125972108535917,0.6093824903922666,0.5770267809215722,0.47490702672919793,0.19192797741060874,0.10874989479500308,0.16867478794282187,0.7587506575484436,0.6236972630622117
6510,6510.bmp,0.573487146488672,0.4821912720642463,0.1556798659131733,0.47082575960677,0.41524335419834124,0.6987425347249084,0.08316914019614707,0.7740993060198009,0.09127233100729037,0.6541271512833345
6511,6511.bmp,0.9218823004861711,0.8927636189739397,0.8290828578624905,0.7528238182354113,0.6472602209339663,0.4941981199890495,0.02830871352102249,0.39397692216451397,0.63018625229091,0.9406102950055961
6512,6512.bmp,0.3558112197756904,0.296585470795949,0.6538187772196897,0.1751873795992519,0.27977578639970546,0.8526255018555278,0.9186299127660742,0.7487827969219475,0.5750162787446057,0.7644934553825299
6513,6513.bmp,0.059746325305290005,0.5592551435346781,0.014950485208988895,0.0778020315843353,0.02441443776216523,0.3004384913591477,0.7010360643535101,0.7322167606188767,0.4631077009364697,0.7045336306329673
6514,6514.bmp,0.4590061968036092,0.8279851487521448,0.19485098303071935,0.3986599066100708,0.5827583011488935,0.2717381420581312,0.7505955439465889,0.8839255777281313,0.035109816767954105,0.5646281452778638
6515,6515.bmp,0.2816739660964608,0.872224335190538,0.021645680465662176,0.9847981394539835,0.432368616453773,0.13057616321625098,0.5633537011211983,0.2506439128587138,0.5220209654729924,0.44491093896273215
6516,6516.bmp,0.8115433980008258,0.933002010354533,0.6774474386532445,0.46834098755212616,0.3336303197453274,0.12196548588327993,0.19002771651185968,0.20741622428222772,0.6985264952846169,0.043025854217525916
6517,6517.bmp,0.06538013895044748,0.8440534348497062,0.7212266341800896,0.7041012460393529,0.6393392597455112,0.7880296970987549,0.4791208060294243,0.7741131789806499,0.9778531038864976,0.820397032884931
6518,6518.bmp,0.22612474234947588,0.41466263122430447,0.8595920625601052,0.89451395432687,0.6252954965972333,0.8137979949435543,0.5274684380156137,0.13993863866713352,0.9453127853102629,0.27943102820493126
